No;Latitude;Longitude;Altitude;Speed;Time
1984;47.301462;8.739862;614.2;57;15:05:56.120
1985;47.301404;8.739956;613.7;58.4;15:05:56.620
1986;47.301369;8.740075;613.1;58.4;15:05:57.120
1987;47.30135;8.740205;612.7;61;15:05:57.620
1988;47.301342;8.74032;612.7;61.5;15:05:58.120
1989;47.301341;8.740418;613;60.8;15:05:58.620
1990;47.301348;8.740529;613.4;59.6;15:05:59.120
1991;47.301363;8.740655;613.6;59;15:05:59.620
1992;47.301391;8.740781;613.6;58.9;15:06:00.120
1993;47.301435;8.740882;613.4;59;15:06:00.620
1994;47.301487;8.740958;612.7;59.5;15:06:01.120
1995;47.301545;8.741032;611.8;61.1;15:06:01.620
1996;47.301602;8.7411;610.5;62.2;15:06:02.120
1997;47.301673;8.741162;609;62.2;15:06:02.620
1998;47.301747;8.741206;607.7;66.5;15:06:03.120
1999;47.301827;8.741244;606.6;67.3;15:06:03.620
2000;47.301903;8.741269;605.8;67;15:06:04.120
2001;47.301995;8.741284;605.5;66;15:06:04.620
2002;47.302083;8.741287;605.5;64.5;15:06:05.120
2003;47.302165;8.741288;606;64.5;15:06:05.620
2004;47.30223;8.741288;607;56.8;15:06:06.120
2005;47.302294;8.741288;608.5;52;15:06:06.620
2006;47.302364;8.741289;610.1;47.4;15:06:07.120
2007;47.302427;8.741292;611.5;42.9;15:06:07.620
2008;47.302489;8.741299;612.5;40.9;15:06:08.120
2009;47.302532;8.741309;613.1;39.3;15:06:08.620
2010;47.302581;8.741319;613.1;39.3;15:06:09.120
2011;47.302625;8.741331;612.5;38;15:06:09.620
2012;47.302684;8.74135;611.4;39.4;15:06:10.120
2013;47.302734;8.741375;610.4;42;15:06:10.620
2014;47.302788;8.741408;609.4;44;15:06:11.120
2015;47.302832;8.74145;608.7;44.5;15:06:11.620
2016;47.302875;8.7415;608;45.3;15:06:12.120
2017;47.302906;8.741565;607.6;45.3;15:06:12.620
2018;47.302931;8.741631;607.1;44.5;15:06:13.120
2019;47.302944;8.741713;606.7;44.4;15:06:13.620
2020;47.30295;8.741793;606.3;44.7;15:06:14.120
2021;47.302962;8.74188;605.8;45.5;15:06:14.620
2022;47.302987;8.741955;605.3;45.6;15:06:15.120
2023;47.303025;8.742032;604.8;45.6;15:06:15.620
2024;47.303052;8.742125;604.1;45.6;15:06:16.120
2025;47.303065;8.742237;603.4;45.6;15:06:16.620
2026;47.303061;8.742361;602.5;50.2;15:06:17.120
2027;47.303049;8.74247;601.5;53.5;15:06:17.620
2028;47.303023;8.742563;600.5;54.8;15:06:18.120
2029;47.302991;8.742645;599.5;57.4;15:06:18.620
2030;47.302956;8.742731;598.7;57.4;15:06:19.120
2031;47.302926;8.742807;597.9;62.3;15:06:19.620
2032;47.302879;8.742877;597;63.4;15:06:20.120
2033;47.302827;8.742952;596.3;65.4;15:06:20.620
2034;47.302753;8.743059;595.6;66.3;15:06:21.120
2035;47.302687;8.743168;594.9;67.5;15:06:21.620
2036;47.302621;8.743268;594.4;69.1;15:06:22.120
2037;47.302549;8.743339;594.1;69.9;15:06:22.620
2038;47.302473;8.743415;594;71.2;15:06:23.120
2039;47.302382;8.743499;594.2;71.7;15:06:23.620
2040;47.302304;8.743584;594.9;70.8;15:06:24.120
2041;47.302218;8.743659;595.8;69.7;15:06:24.620
2042;47.302147;8.743711;597.4;67.1;15:06:25.120
2043;47.302073;8.743763;599.1;65.1;15:06:25.620
2044;47.302018;8.743809;600.9;62.3;15:06:26.120
2045;47.301971;8.74387;602.5;58.6;15:06:26.620
2046;47.301946;8.743921;603.8;58.6;15:06:27.120
2047;47.301906;8.743974;605;56.2;15:06:27.620
2048;47.30184;8.744013;606.2;55.6;15:06:28.120
2049;47.301726;8.744043;607.1;52;15:06:28.620
2050;47.301609;8.744058;607.7;51.5;15:06:29.120
2051;47.301514;8.744066;607.9;51.3;15:06:29.620
2052;47.301449;8.744065;607.7;52.2;15:06:30.120
2053;47.301391;8.744057;607.5;53.9;15:06:30.620
2054;47.30132;8.74404;607.1;55.8;15:06:31.120
2055;47.301245;8.744014;606.9;56.9;15:06:31.620
2056;47.301175;8.743979;607.1;57.7;15:06:32.120
2057;47.301129;8.743944;607.7;57.1;15:06:32.620
2058;47.301086;8.743897;608.7;54.4;15:06:33.120
2059;47.301048;8.743827;609.5;52.1;15:06:33.620
2060;47.301006;8.743714;610.1;49.3;15:06:34.120
2061;47.30098;8.743587;610;48.7;15:06:34.620
2062;47.300963;8.743467;609.6;48.4;15:06:35.120
2063;47.300963;8.743369;609;48.3;15:06:35.620
2064;47.30097;8.743289;608.6;48.8;15:06:36.120
2065;47.300989;8.743208;608.5;48.4;15:06:36.620
2066;47.301018;8.743137;608.7;47.9;15:06:37.120
2067;47.301063;8.743072;609.2;45;15:06:37.620
2068;47.301112;8.743031;609.8;44.8;15:06:38.120
2069;47.301161;8.742994;610.2;43.9;15:06:38.620
2070;47.301197;8.742968;610.2;44.1;15:06:39.120
2071;47.301246;8.742942;609.8;44.7;15:06:39.620
2072;47.301299;8.742928;609.2;44.7;15:06:40.120
2073;47.301372;8.742922;608.6;48.6;15:06:40.620
2074;47.301436;8.742928;608.2;48.6;15:06:41.120
2075;47.30151;8.742939;608.1;51.7;15:06:41.620
2076;47.301587;8.742956;608.3;51.8;15:06:42.120
2077;47.301666;8.742975;608.7;50.9;15:06:42.620
2078;47.301733;8.743002;609.2;50.4;15:06:43.120
2079;47.301786;8.743031;609.8;48.6;15:06:43.620
2080;47.301844;8.74306;610.4;46.7;15:06:44.120
2081;47.301902;8.743085;611.2;45.5;15:06:44.620
2082;47.301961;8.743109;612.3;44.2;15:06:45.120
2083;47.302009;8.743129;613.1;43.9;15:06:45.620
2084;47.302062;8.74315;613.6;43.2;15:06:46.120
2085;47.302122;8.743176;613.5;43.2;15:06:46.620
2086;47.302185;8.743217;613.2;44.3;15:06:47.120
2087;47.302242;8.743261;612.7;44.5;15:06:47.620
2088;47.30229;8.743302;612.2;45.9;15:06:48.120
2089;47.302344;8.743335;611.5;46;15:06:48.620
2090;47.302398;8.743363;610.9;47.3;15:06:49.120
2091;47.302452;8.743393;610.2;48.5;15:06:49.620
2092;47.302504;8.74342;609.6;48.9;15:06:50.120
2093;47.302568;8.743443;609;49.3;15:06:50.620
2094;47.302636;8.743458;608.4;49.6;15:06:51.120
2095;47.302701;8.743477;607.7;49.8;15:06:51.620
2096;47.302755;8.743497;607;50.3;15:06:52.120
2097;47.302818;8.743524;606.2;50.9;15:06:52.620
2098;47.302893;8.743545;605.6;50.9;15:06:53.120
2099;47.302971;8.743568;605.2;50.4;15:06:53.620
2100;47.303037;8.74359;604.8;50.4;15:06:54.120
2101;47.30309;8.743618;604.6;49;15:06:54.620
2102;47.303151;8.743641;604.3;49;15:06:55.120
2103;47.303214;8.74366;604.2;48.1;15:06:55.620
2104;47.30328;8.743676;604;46.9;15:06:56.120
2105;47.303334;8.743692;603.9;46.8;15:06:56.620
2106;47.303394;8.743707;603.8;46.5;15:06:57.120
2107;47.303452;8.743716;603.6;45.9;15:06:57.620
2108;47.30351;8.743723;603.5;46;15:06:58.120
2109;47.303562;8.743727;603.2;45;15:06:58.620
2110;47.303623;8.743728;602.9;45.4;15:06:59.120
2111;47.303682;8.743725;602.5;45.3;15:06:59.620
2112;47.303732;8.743718;602.1;45.5;15:07:00.120
2113;47.303774;8.743706;601.7;46.2;15:07:00.620
2114;47.303828;8.74369;601.5;46.9;15:07:01.120
2115;47.303908;8.743674;601.4;47.1;15:07:01.620
2116;47.303986;8.743657;601.5;46.8;15:07:02.120
2117;47.304052;8.743635;601.6;46.4;15:07:02.620
2118;47.304102;8.743611;601.7;46;15:07:03.120
2119;47.30416;8.743586;601.8;45.6;15:07:03.620
2120;47.30422;8.743567;601.9;45.4;15:07:04.120
2121;47.304269;8.743541;602;44.4;15:07:04.620
2122;47.304293;8.743511;601.9;44.9;15:07:05.120
2123;47.304322;8.743468;601.5;45.7;15:07:05.620
2124;47.304375;8.743427;601.1;45.7;15:07:06.120
2125;47.30446;8.743384;600.6;48.6;15:07:06.620
2126;47.304539;8.743333;600.3;49.1;15:07:07.120
2127;47.304602;8.743276;600.1;51;15:07:07.620
2128;47.304654;8.743205;600.1;51.4;15:07:08.120
2129;47.304704;8.743143;600.1;51.4;15:07:08.620
2130;47.304754;8.743073;600.2;51.7;15:07:09.120
2131;47.3048;8.743013;600.1;52.2;15:07:09.620
2132;47.304854;8.742949;600.1;52.3;15:07:10.120
2133;47.304912;8.742888;600.1;52.5;15:07:10.620
2134;47.304967;8.742823;600.1;51.7;15:07:11.120
2135;47.305013;8.74275;600.1;51.2;15:07:11.620
2136;47.305052;8.74268;600;50.4;15:07:12.120
2137;47.305092;8.7426;599.8;49.1;15:07:12.620
2138;47.305123;8.742527;599.6;48.7;15:07:13.120
2139;47.305141;8.742444;599.3;47.9;15:07:13.620
2140;47.305146;8.742376;598.8;46.8;15:07:14.120
2141;47.305173;8.742313;598.2;46.4;15:07:14.620
2142;47.305233;8.742265;597.3;48.2;15:07:15.120
2143;47.305327;8.742205;596.4;48.9;15:07:15.620
2144;47.305407;8.742132;595.5;49.7;15:07:16.120
2145;47.305465;8.742053;594.7;48.8;15:07:16.620
2146;47.305504;8.741992;594.1;48.1;15:07:17.120
2147;47.305542;8.741939;593.6;47.6;15:07:17.620
2148;47.305572;8.741887;592.8;47.5;15:07:18.120
2149;47.305592;8.741822;592.1;48.4;15:07:18.620
2150;47.305608;8.741751;591.2;48.9;15:07:19.120
2151;47.305628;8.74166;590.5;49.6;15:07:19.620
2152;47.305643;8.741534;589.8;52;15:07:20.120
2153;47.305652;8.741392;589.3;52.5;15:07:20.620
2154;47.30565;8.74126;589;52.8;15:07:21.120
2155;47.305644;8.741151;588.7;53.9;15:07:21.620
2156;47.305631;8.74106;588.5;55.3;15:07:22.120
2157;47.305612;8.740961;588.1;55.5;15:07:22.620
2158;47.305584;8.740866;587.8;56.4;15:07:23.120
2159;47.305554;8.740768;587.5;57.2;15:07:23.620
2160;47.305528;8.740694;587.1;57.8;15:07:24.120
2161;47.305501;8.740608;586.6;58.8;15:07:24.620
2162;47.30546;8.740529;586;59.2;15:07:25.120
2163;47.305401;8.740433;585.4;60.4;15:07:25.620
2164;47.305345;8.740354;584.9;61.4;15:07:26.120
2165;47.305295;8.740265;584.3;62.1;15:07:26.620
2166;47.305241;8.740179;583.6;62.4;15:07:27.120
2167;47.305157;8.740097;582.8;62.8;15:07:27.620
2168;47.305061;8.740029;582;63.8;15:07:28.120
2169;47.30497;8.73997;581.4;64.8;15:07:28.620
2170;47.304897;8.739898;580.8;65.3;15:07:29.120
2171;47.304837;8.739822;580.2;65.5;15:07:29.620
2172;47.304768;8.739757;579.4;65.6;15:07:30.120
2173;47.304699;8.739705;578.7;65.1;15:07:30.620
2174;47.304627;8.739655;578.3;64.1;15:07:31.120
2175;47.304568;8.739596;578.2;63.1;15:07:31.620
2176;47.304506;8.739533;578.3;60.8;15:07:32.120
2177;47.304448;8.739457;578.6;60.8;15:07:32.620
2178;47.304392;8.739359;579;56;15:07:33.120
2179;47.304351;8.739255;579.4;55.4;15:07:33.620
2180;47.304303;8.739165;579.5;53.4;15:07:34.120
2181;47.304251;8.739095;579.4;52.8;15:07:34.620
2182;47.304189;8.739032;579;52.4;15:07:35.120
2183;47.304133;8.738957;578.6;52.8;15:07:35.620
2184;47.30408;8.738886;578.2;53.9;15:07:36.120
2185;47.304021;8.738821;577.9;53.7;15:07:36.620
2186;47.303961;8.738781;577.7;53.4;15:07:37.120
2187;47.303901;8.738751;577.4;53.7;15:07:37.620
2188;47.303846;8.738737;577.1;53.7;15:07:38.120
2189;47.303775;8.738721;576.5;53.8;15:07:38.620
2190;47.303691;8.738707;575.4;53.9;15:07:39.120
2191;47.303608;8.738686;574;54.1;15:07:39.620
2192;47.303537;8.738694;572.6;58.3;15:07:40.120
2193;47.303481;8.738726;571.6;59.7;15:07:40.620
2194;47.30342;8.738794;571.2;63;15:07:41.120
2195;47.303361;8.738866;570.9;60.9;15:07:41.620
2196;47.303305;8.73896;570.5;60.7;15:07:42.120
2197;47.303267;8.739051;569.9;61.1;15:07:42.620
2198;47.303238;8.739133;569;61.2;15:07:43.120
2199;47.303224;8.739211;568.4;61.2;15:07:43.620
2200;47.303221;8.739312;567.8;60.5;15:07:44.120
2201;47.303236;8.739448;567.3;60.5;15:07:44.620
2202;47.303264;8.739562;566.7;59.1;15:07:45.120
2203;47.303301;8.739648;566.3;59;15:07:45.620
2204;47.303336;8.73971;566;58.3;15:07:46.120
2205;47.303379;8.739784;565.8;57.6;15:07:46.620
2206;47.303441;8.739841;565.6;57.6;15:07:47.120
2207;47.303536;8.739872;565.3;57.6;15:07:47.620
2208;47.30363;8.739869;565;57.5;15:07:48.120
2209;47.303711;8.739849;564.6;57.7;15:07:48.620
2210;47.303767;8.739809;564.3;56.7;15:07:49.120
2211;47.303829;8.73976;564.1;55.6;15:07:49.620
2212;47.303896;8.739716;563.9;54.9;15:07:50.120
2213;47.303959;8.739666;563.9;53.9;15:07:50.620
2214;47.304003;8.739592;564;53;15:07:51.120
2215;47.304029;8.739488;564;52.1;15:07:51.620
2216;47.304045;8.739384;563.8;51.9;15:07:52.120
2217;47.304055;8.739306;563.4;52.2;15:07:52.620
2218;47.304062;8.739221;562.8;53.8;15:07:53.120
2219;47.304058;8.739131;562.3;53.8;15:07:53.620
2220;47.30404;8.739011;561.9;56.1;15:07:54.120
2221;47.304006;8.738912;561.8;55.4;15:07:54.620
2222;47.303963;8.738813;562;53.7;15:07:55.120
2223;47.303917;8.738738;562.1;53.1;15:07:55.620
2224;47.303874;8.738676;562;52.1;15:07:56.120
2225;47.303831;8.738629;561.7;51.8;15:07:56.620
2226;47.303795;8.738578;561.2;52.3;15:07:57.120
2227;47.303756;8.738505;560.6;51.5;15:07:57.620
2228;47.303705;8.738438;559.8;50.5;15:07:58.120
2229;47.303628;8.73839;558.8;50.6;15:07:58.620
2230;47.303552;8.738358;557.4;50.8;15:07:59.120
2231;47.303484;8.738322;555.7;53;15:07:59.620
2232;47.303428;8.738273;553.6;53;15:08:00.120
2233;47.303355;8.738228;551.5;53;15:08:00.620
2234;47.303277;8.73819;549.8;61.4;15:08:01.120
2235;47.303199;8.738155;548.7;62.9;15:08:01.620
2236;47.303132;8.738115;548;62.9;15:08:02.120
2237;47.303067;8.738074;547.6;63;15:08:02.620
2238;47.302989;8.73804;547.2;62.5;15:08:03.120
2239;47.302908;8.738011;547;62.3;15:08:03.620
2240;47.302815;8.737976;546.7;62.2;15:08:04.120
2241;47.302746;8.737939;546.4;61;15:08:04.620
2242;47.302691;8.7379;546;60.7;15:08:05.120
2243;47.30267;8.737866;545.5;60.7;15:08:05.620
2244;47.30266;8.737826;544.9;58.7;15:08:06.120
2245;47.302619;8.737787;544.5;58.7;15:08:06.620
2246;47.302528;8.737753;544.2;56.4;15:08:07.120
2247;47.302377;8.737726;544;56.2;15:08:07.620
2248;47.302249;8.737698;543.8;56;15:08:08.120
2249;47.302148;8.737663;543.6;55.7;15:08:08.620
2250;47.302084;8.737635;543.3;55.6;15:08:09.120
2251;47.302015;8.73762;542.9;55.9;15:08:09.620
2252;47.301959;8.737618;542.6;55.9;15:08:10.120
2253;47.301926;8.737624;542.3;56.3;15:08:10.620
2254;47.301885;8.737636;542;55.8;15:08:11.120
2255;47.301813;8.737651;541.7;55.8;15:08:11.620
2256;47.301702;8.737677;541.4;55.7;15:08:12.120
2257;47.301604;8.73772;541;55.6;15:08:12.620
2258;47.301531;8.737797;540.5;55.6;15:08:13.120
2259;47.301477;8.737878;539.9;56.4;15:08:13.620
2260;47.30142;8.737959;539.3;57.5;15:08:14.120
2261;47.301364;8.738028;538.9;57.3;15:08:14.620
2262;47.301322;8.738119;538.6;56.7;15:08:15.120
2263;47.301294;8.738216;538;56.7;15:08:15.620
2264;47.301263;8.73832;537.1;56.7;15:08:16.120
2265;47.301231;8.738407;536.1;58.7;15:08:16.620
2266;47.301188;8.738506;535.2;61.3;15:08:17.120
2267;47.30115;8.738601;534.5;61.4;15:08:17.620
2268;47.301106;8.738701;533.8;61.6;15:08:18.120
2269;47.301059;8.738792;533.1;61.6;15:08:18.620
2270;47.301009;8.738899;532.5;61.9;15:08:19.120
2271;47.300961;8.739015;532.2;61.9;15:08:19.620
2272;47.300921;8.739125;532;61.2;15:08:20.120
2273;47.300878;8.73922;532.1;60.8;15:08:20.620
2274;47.300839;8.739305;532.2;59;15:08:21.120
2275;47.300801;8.739393;532.3;57.6;15:08:21.620
2276;47.300768;8.739464;532.5;56.7;15:08:22.120
2277;47.300734;8.73953;532.6;55.5;15:08:22.620
2278;47.300704;8.739592;532.7;55.3;15:08:23.120
2279;47.300686;8.739696;532.7;54.7;15:08:23.620
2280;47.300668;8.739818;532.5;54.3;15:08:24.120
2281;47.300638;8.739959;532.2;55.1;15:08:24.620
2282;47.300591;8.740073;531.7;56;15:08:25.120
2283;47.300551;8.740177;531.2;57.7;15:08:25.620
2284;47.300521;8.740284;530.6;58.7;15:08:26.120
2285;47.300502;8.740398;530.1;60.4;15:08:26.620
2286;47.300473;8.74051;529.5;60.9;15:08:27.120
2287;47.300444;8.740607;529;62.5;15:08:27.620
2288;47.300411;8.740717;528.7;64.5;15:08:28.120
2289;47.300389;8.740829;528.6;64.6;15:08:28.620
2290;47.300369;8.740947;528.9;64.2;15:08:29.120
2291;47.300355;8.741054;529.4;63.3;15:08:29.620
2292;47.300342;8.741181;530.2;61.3;15:08:30.120
2293;47.300333;8.741315;531.3;60.4;15:08:30.620
2294;47.300324;8.74144;532.5;57.6;15:08:31.120
2295;47.300313;8.741545;534;55.7;15:08:31.620
2296;47.300302;8.741636;535.4;52.5;15:08:32.120
2297;47.300293;8.741739;536.8;52.5;15:08:32.620
2298;47.300283;8.741835;538;48;15:08:33.120
2299;47.300268;8.741924;538.9;46.4;15:08:33.620
2300;47.300251;8.741998;539.1;45.9;15:08:34.120
2301;47.300232;8.742087;538.7;47.1;15:08:34.620
2302;47.300213;8.742192;537.6;48.9;15:08:35.120
2303;47.300191;8.742294;536.1;49.9;15:08:35.620
2304;47.300169;8.742383;534.3;51.8;15:08:36.120
2305;47.300156;8.742463;532.7;56.5;15:08:36.620
2306;47.300135;8.742564;531.6;60.2;15:08:37.120
2307;47.300099;8.742671;531.1;61.9;15:08:37.620
2308;47.300035;8.742774;531.1;60.2;15:08:38.120
2309;47.299974;8.742857;531.4;58.3;15:08:38.620
2310;47.299925;8.74295;531.8;55.9;15:08:39.120
2311;47.299894;8.743045;532.2;54.6;15:08:39.620
2312;47.299862;8.743142;532.6;52.9;15:08:40.120
2313;47.299831;8.74322;532.8;52.2;15:08:40.620
2314;47.299796;8.743301;532.9;50.1;15:08:41.120
2315;47.299764;8.74339;532.9;49.5;15:08:41.620
2316;47.299726;8.74348;532.6;48.1;15:08:42.120
2317;47.299685;8.743561;532.3;48;15:08:42.620
2318;47.299644;8.743628;531.9;48.4;15:08:43.120
2319;47.299614;8.743702;531.6;46.9;15:08:43.620
2320;47.299588;8.743771;531.3;46.8;15:08:44.120
2321;47.299558;8.74384;530.8;46.3;15:08:44.620
2322;47.299518;8.743903;530.1;46.7;15:08:45.120
2323;47.299479;8.74398;529.2;46.8;15:08:45.620
2324;47.299445;8.744063;528.2;47.5;15:08:46.120
2325;47.299411;8.744143;526.9;48;15:08:46.620
2326;47.299373;8.744211;525.6;49.3;15:08:47.120
2327;47.299335;8.744292;524.2;50;15:08:47.620
2328;47.299302;8.744391;522.9;51.9;15:08:48.120
2329;47.299274;8.744494;521.7;53.1;15:08:48.620
2330;47.299245;8.744584;520.8;52.3;15:08:49.120
2331;47.299221;8.744658;519.9;51.6;15:08:49.620
2332;47.299198;8.744728;518.8;50.2;15:08:50.120
2333;47.299173;8.744786;517.5;50.7;15:08:50.620
2334;47.299138;8.74485;516;51.7;15:08:51.120
2335;47.299102;8.744931;514.6;52;15:08:51.620
2336;47.29907;8.745054;513.2;51.6;15:08:52.120
2337;47.29905;8.745192;511.9;52.4;15:08:52.620
2338;47.299031;8.745321;510.6;53;15:08:53.120
2339;47.299015;8.745427;509.1;53.2;15:08:53.620
2340;47.299003;8.745504;507.8;54.1;15:08:54.120
2341;47.298996;8.745564;506.7;54;15:08:54.620
2342;47.298999;8.745591;505.9;53.6;15:08:55.120
2343;47.299013;8.745647;505.2;53.1;15:08:55.620
2344;47.299036;8.745742;504.5;50.7;15:08:56.120
2345;47.299059;8.745897;503.7;50.3;15:08:56.620
2346;47.299072;8.746029;502.9;49.7;15:08:57.120
2347;47.299076;8.746124;502.1;49.6;15:08:57.620
2348;47.299076;8.746171;501.4;50.2;15:08:58.120
2349;47.299108;8.746211;500.6;51.6;15:08:58.620
2350;47.299182;8.746244;499.8;51.4;15:08:59.120
2351;47.299308;8.746267;499;51.6;15:08:59.620
2352;47.299432;8.746277;498.1;52;15:09:00.120
2353;47.299536;8.746275;496.9;51.2;15:09:00.620
2354;47.299604;8.74626;495.6;51.3;15:09:01.120
2355;47.29966;8.746237;494.1;52.7;15:09:01.620
2356;47.299713;8.746207;492.7;53.2;15:09:02.120
2357;47.299756;8.746174;491.4;54.7;15:09:02.620
2358;47.299782;8.746134;490.2;55.2;15:09:03.120
2359;47.299816;8.746098;488.9;57.3;15:09:03.620
2360;47.299874;8.746051;487.5;57.8;15:09:04.120
2361;47.299972;8.745981;486.1;58.8;15:09:04.620
2362;47.300058;8.745867;484.6;58.8;15:09:05.120
2363;47.300126;8.745739;483;61.2;15:09:05.620
2364;47.300165;8.74562;481.6;61.9;15:09:06.120
2365;47.300205;8.74552;480.5;62.6;15:09:06.620
2366;47.300242;8.745426;479.9;62.2;15:09:07.120
2367;47.300282;8.745312;479.4;62.1;15:09:07.620
2368;47.300318;8.745204;479.2;62.6;15:09:08.120
2369;47.300361;8.7451;478.9;61.8;15:09:08.620
2370;47.300401;8.745013;478.5;61.3;15:09:09.120
2371;47.300435;8.744923;478;61.4;15:09:09.620
2372;47.30045;8.744843;477.4;60.4;15:09:10.120
2373;47.300456;8.744794;477;60.4;15:09:10.620
2374;47.300482;8.744776;476.5;60.4;15:09:11.120
2375;47.300535;8.744725;476.1;60.4;15:09:11.620
2376;47.30062;8.744605;475.6;60.2;15:09:12.120
2377;47.30069;8.744418;475.2;59.3;15:09:12.620
2378;47.300753;8.744255;474.9;58.4;15:09:13.120
2379;47.3008;8.744136;474.7;57.5;15:09:13.620
2380;47.300849;8.74405;474.5;57;15:09:14.120
2381;47.30089;8.743969;474.5;56.5;15:09:14.620
2382;47.30093;8.7439;474.7;55.7;15:09:15.120
2383;47.30096;8.74384;475;55.5;15:09:15.620
2384;47.300992;8.743777;475.5;55.3;15:09:16.120
2385;47.301034;8.743674;475.9;55;15:09:16.620
2386;47.301092;8.743573;476.4;56;15:09:17.120
2387;47.301156;8.743462;476.8;57.4;15:09:17.620
2388;47.30121;8.74338;477.3;56;15:09:18.120
2389;47.301263;8.743292;477.9;55.6;15:09:18.620
2390;47.301303;8.743217;478.6;51;15:09:19.120
2391;47.301346;8.743153;479.2;49.8;15:09:19.620
2392;47.301378;8.743095;479.4;49.1;15:09:20.120
2393;47.301416;8.74302;479.3;50.1;15:09:20.620
2394;47.301448;8.742916;479.4;54.3;15:09:21.120
2395;47.301491;8.742811;479.8;59.3;15:09:21.620
2396;47.30154;8.742731;480.9;62.7;15:09:22.120
2397;47.301593;8.742639;483.1;69.7;15:09:22.620
2398;47.301633;8.742538;486.5;70;15:09:23.120
2399;47.301654;8.742414;490.9;69.2;15:09:23.620
2400;47.301681;8.742312;496;66.6;15:09:24.120
2401;47.301723;8.742204;501.2;66.3;15:09:24.620
2402;47.301794;8.742073;506.8;67;15:09:25.120
2403;47.301859;8.741941;512.1;65.5;15:09:25.620
2404;47.301927;8.741824;517.6;63.9;15:09:26.120
2405;47.301982;8.741742;522.2;63.5;15:09:26.620
2406;47.302042;8.741655;526.7;69.4;15:09:27.120
2407;47.302099;8.74156;530.6;69.4;15:09:27.620
2408;47.302169;8.741465;535.2;63.3;15:09:28.120
2409;47.302246;8.741381;540.7;62.3;15:09:28.620
2410;47.302321;8.741324;546.5;64.9;15:09:29.120
2411;47.302389;8.741264;552.2;65.7;15:09:29.620
2412;47.302451;8.741208;556.9;65.3;15:09:30.120
2413;47.302526;8.741135;561.8;65.7;15:09:30.620
2414;47.302598;8.74107;566.4;62.1;15:09:31.120
2415;47.302666;8.740995;571.3;60.8;15:09:31.620
2416;47.302725;8.740927;575.5;63.1;15:09:32.120
2417;47.302797;8.740865;579.9;63;15:09:32.620
2418;47.302875;8.740817;583.5;62.3;15:09:33.120
2419;47.30295;8.740768;587.3;61.2;15:09:33.620
2420;47.303014;8.740712;590.4;63.5;15:09:34.120
2421;47.303089;8.740656;594.4;64.8;15:09:34.620
2422;47.30318;8.740609;599.7;64.7;15:09:35.120
2423;47.303273;8.740569;605.8;64;15:09:35.620
2424;47.303342;8.740531;611.6;62.8;15:09:36.120
2425;47.303376;8.740499;616.2;62.8;15:09:36.620
2426;47.30341;8.740465;620.2;50.1;15:09:37.120
2427;47.303457;8.740425;623.3;46.6;15:09:37.620
2428;47.303536;8.740366;625.9;39.9;15:09:38.120
2429;47.303602;8.740311;627.6;37.1;15:09:38.620
2430;47.303659;8.740262;628.9;31.9;15:09:39.120
2431;47.303697;8.740225;629.3;31.9;15:09:39.620
2432;47.30373;8.740178;629;31.3;15:09:40.120
2433;47.303757;8.740131;627.8;31.7;15:09:40.620
2434;47.303778;8.740091;625.9;34.4;15:09:41.120
2435;47.303804;8.74005;623.5;37.8;15:09:41.620
2436;47.303829;8.74;621.5;42.9;15:09:42.120
2437;47.303859;8.739912;619.8;49.2;15:09:42.620
2438;47.303887;8.739822;618.7;50.3;15:09:43.120
2439;47.30392;8.739718;617.7;51.1;15:09:43.620
2440;47.303951;8.73963;617;51.9;15:09:44.120
2441;47.30398;8.739525;616.3;51.8;15:09:44.620
2442;47.304002;8.739425;615.6;52.6;15:09:45.120
2443;47.304026;8.739328;614.9;52.6;15:09:45.620
2444;47.304052;8.739245;614.3;54.4;15:09:46.120
2445;47.304078;8.739152;613.6;54.5;15:09:46.620
